PEOPLE_POSITIVE_CASES_COUNT,REPORT_DATE,CONTINENT_NAME,COUNTRY_ALPHA_3_CODE,COUNTRY_SHORT_NAME,Month
5538,10/19/2020,Asia,LKA,Sri Lanka,October
147,10/19/2020,Asia,BRN,Brunei Darussalam,October
540,10/19/2020,Asia,TWN,Taiwan,October
115602,10/19/2020,Asia,ARE,United Arab Emirates,October
283,10/19/2020,Asia,KHM,Cambodia,October
109953,10/19/2020,Asia,OMN,Oman,October
25275,10/19/2020,Asia,KOR,South Korea,October
10493,10/19/2020,Asia,TJK,Tajikistan,October
327,10/19/2020,Asia,BTN,Bhutan,October
388569,10/19/2020,Asia,BGD,Bangladesh,October
132246,10/19/2020,Asia,NPL,Nepal,October
361867,10/19/2020,Asia,IDN,Indonesia,October
93127,10/19/2020,Asia,JPN,Japan,October
342202,10/19/2020,Asia,SAU,Saudi Arabia,October
20498,10/19/2020,Asia,MYS,Malaysia,October
90972,10/19/2020,Asia,CHN,China,October
36025,10/19/2020,Asia,MMR,Myanmar,October
37573,10/19/2020,Asia,JOR,Jordan,October
323452,10/19/2020,Asia,PAK,Pakistan,October
40200,10/19/2020,Asia,AFG,Afghanistan,October
426634,10/19/2020,Asia,IRQ,Iraq,October
145473,10/19/2020,Asia,KAZ,Kazakhstan,October
356618,10/19/2020,Asia,PHL,Philippines,October
116146,10/19/2020,Asia,KWT,Kuwait,October
324,10/19/2020,Asia,MNG,Mongolia,October
63430,10/19/2020,Asia,UZB,Uzbekistan,October
62286,10/19/2020,Asia,LBN,Lebanon,October
77902,10/19/2020,Asia,BHR,Bahrain,October
347493,10/19/2020,Asia,TUR,Turkey,October
303846,10/19/2020,Asia,ISR,Israel,October
324,10/18/2020,Asia,MNG,Mongolia,October
302832,10/18/2020,Asia,ISR,Israel,October
535,10/18/2020,Asia,TWN,Taiwan,October
7494551,10/18/2020,Asia,IND,India,October
36053,10/18/2020,Asia,JOR,Jordan,October
115483,10/18/2020,Asia,KWT,Kuwait,October
423524,10/18/2020,Asia,IRQ,Iraq,October
1126,10/18/2020,Asia,VNM,Vietnam,October
5475,10/18/2020,Asia,LKA,Sri Lanka,October
40141,10/18/2020,Asia,AFG,Afghanistan,October
10455,10/18/2020,Asia,TJK,Tajikistan,October
108296,10/18/2020,Asia,OMN,Oman,October
345678,10/18/2020,Asia,TUR,Turkey,October
323019,10/18/2020,Asia,PAK,Pakistan,October
341854,10/18/2020,Asia,SAU,Saudi Arabia,October
77571,10/18/2020,Asia,BHR,Bahrain,October
354338,10/18/2020,Asia,PHL,Philippines,October
25199,10/18/2020,Asia,KOR,South Korea,October
2059,10/18/2020,Asia,YEM,Yemen,October
145320,10/18/2020,Asia,KAZ,Kazakhstan,October
147,10/18/2020,Asia,BRN,Brunei Darussalam,October
34875,10/18/2020,Asia,MMR,Myanmar,October
23,10/18/2020,Asia,LAO,Laos,October
387295,10/18/2020,Asia,BGD,Bangladesh,October
63124,10/18/2020,Asia,UZB,Uzbekistan,October
92656,10/18/2020,Asia,JPN,Japan,October
58150,10/18/2020,Asia,PSE,Palestine,October
357762,10/18/2020,Asia,IDN,Indonesia,October
11178,10/18/2020,Asia,MDV,Maldives,October
325,10/18/2020,Asia,BTN,Bhutan,October
129227,10/18/2020,Asia,QAT,Qatar,October
51490,10/18/2020,Asia,KGZ,Kyrgyzstan,October
19627,10/18/2020,Asia,MYS,Malaysia,October
114387,10/18/2020,Asia,ARE,United Arab Emirates,October
3686,10/18/2020,Asia,THA,Thailand,October
29,10/18/2020,Asia,TLS,Timor Leste,October
129304,10/18/2020,Asia,NPL,Nepal,October
283,10/18/2020,Asia,KHM,Cambodia,October
526490,10/18/2020,Asia,IRN,Iran,October
57904,10/18/2020,Asia,SGP,Singapore,October
61284,10/18/2020,Asia,LBN,Lebanon,October
90955,10/18/2020,Asia,CHN,China,October
5033,10/18/2020,Asia,SYR,Syria,October
316,10/17/2020,Asia,BTN,Bhutan,October
522387,10/17/2020,Asia,IRN,Iran,October
1124,10/17/2020,Asia,VNM,Vietnam,October
77325,10/17/2020,Asia,BHR,Bahrain,October
7432680,10/17/2020,Asia,IND,India,October
114744,10/17/2020,Asia,KWT,Kuwait,October
3679,10/17/2020,Asia,THA,Thailand,October
112849,10/17/2020,Asia,ARE,United Arab Emirates,October
33488,10/17/2020,Asia,MMR,Myanmar,October
62584,10/17/2020,Asia,UZB,Uzbekistan,October
25108,10/17/2020,Asia,KOR,South Korea,October
351750,10/17/2020,Asia,PHL,Philippines,October
126137,10/17/2020,Asia,NPL,Nepal,October
341495,10/17/2020,Asia,SAU,Saudi Arabia,October
320,10/17/2020,Asia,MNG,Mongolia,October
4987,10/17/2020,Asia,SYR,Syria,October
5354,10/17/2020,Asia,LKA,Sri Lanka,October
147,10/17/2020,Asia,BRN,Brunei Darussalam,October
18758,10/17/2020,Asia,MYS,Malaysia,October
60113,10/17/2020,Asia,LBN,Lebanon,October
420303,10/17/2020,Asia,IRQ,Iraq,October
322452,10/17/2020,Asia,PAK,Pakistan,October
23,10/17/2020,Asia,LAO,Laos,October
10414,10/17/2020,Asia,TJK,Tajikistan,October
57901,10/17/2020,Asia,SGP,Singapore,October
57838,10/17/2020,Asia,PSE,Palestine,October
40073,10/17/2020,Asia,AFG,Afghanistan,October
301896,10/17/2020,Asia,ISR,Israel,October
11154,10/17/2020,Asia,MDV,Maldives,October
283,10/17/2020,Asia,KHM,Cambodia,October
2057,10/17/2020,Asia,YEM,Yemen,October
51490,10/17/2020,Asia,KGZ,Kyrgyzstan,October
108296,10/17/2020,Asia,OMN,Oman,October
128992,10/17/2020,Asia,QAT,Qatar,October
90925,10/17/2020,Asia,CHN,China,October
343955,10/17/2020,Asia,TUR,Turkey,October
535,10/17/2020,Asia,TWN,Taiwan,October
92063,10/17/2020,Asia,JPN,Japan,October
34548,10/17/2020,Asia,JOR,Jordan,October
386086,10/17/2020,Asia,BGD,Bangladesh,October
29,10/17/2020,Asia,TLS,Timor Leste,October
353461,10/17/2020,Asia,IDN,Indonesia,October
145019,10/17/2020,Asia,KAZ,Kazakhstan,October
348698,10/16/2020,Asia,PHL,Philippines,October
3669,10/16/2020,Asia,THA,Thailand,October
32351,10/16/2020,Asia,MMR,Myanmar,October
10374,10/16/2020,Asia,TJK,Tajikistan,October
4931,10/16/2020,Asia,SYR,Syria,October
147,10/16/2020,Asia,BRN,Brunei Darussalam,October
25035,10/16/2020,Asia,KOR,South Korea,October
416802,10/16/2020,Asia,IRQ,Iraq,October
341062,10/16/2020,Asia,SAU,Saudi Arabia,October
40026,10/16/2020,Asia,AFG,Afghanistan,October
18129,10/16/2020,Asia,MYS,Malaysia,October
121745,10/16/2020,Asia,NPL,Nepal,October
108296,10/16/2020,Asia,OMN,Oman,October
320,10/16/2020,Asia,MNG,Mongolia,October
111437,10/16/2020,Asia,ARE,United Arab Emirates,October
51020,10/16/2020,Asia,KGZ,Kyrgyzstan,October
5244,10/16/2020,Asia,LKA,Sri Lanka,October
316,10/16/2020,Asia,BTN,Bhutan,October
144761,10/16/2020,Asia,KAZ,Kazakhstan,October
128803,10/16/2020,Asia,QAT,Qatar,October
7370468,10/16/2020,Asia,IND,India,October
29,10/16/2020,Asia,TLS,Timor Leste,October
300201,10/16/2020,Asia,ISR,Israel,October
76954,10/16/2020,Asia,BHR,Bahrain,October
23,10/16/2020,Asia,LAO,Laos,October
11113,10/16/2020,Asia,MDV,Maldives,October
349160,10/16/2020,Asia,IDN,Indonesia,October
283,10/16/2020,Asia,KHM,Cambodia,October
62484,10/16/2020,Asia,UZB,Uzbekistan,October
2057,10/16/2020,Asia,YEM,Yemen,October
342143,10/16/2020,Asia,TUR,Turkey,October
91431,10/16/2020,Asia,JPN,Japan,October
57892,10/16/2020,Asia,SGP,Singapore,October
57441,10/16/2020,Asia,PSE,Palestine,October
321877,10/16/2020,Asia,PAK,Pakistan,October
517835,10/16/2020,Asia,IRN,Iran,October
1124,10/16/2020,Asia,VNM,Vietnam,October
114015,10/16/2020,Asia,KWT,Kuwait,October
33009,10/16/2020,Asia,JOR,Jordan,October
384559,10/16/2020,Asia,BGD,Bangladesh,October
90905,10/16/2020,Asia,CHN,China,October
58745,10/16/2020,Asia,LBN,Lebanon,October
535,10/16/2020,Asia,TWN,Taiwan,October
344749,10/15/2020,Asia,IDN,Indonesia,October
113269,10/15/2020,Asia,KWT,Kuwait,October
90869,10/15/2020,Asia,CHN,China,October
56999,10/15/2020,Asia,PSE,Palestine,October
76621,10/15/2020,Asia,BHR,Bahrain,October
5170,10/15/2020,Asia,LKA,Sri Lanka,October
316,10/15/2020,Asia,BTN,Bhutan,October
4883,10/15/2020,Asia,SYR,Syria,October
110039,10/15/2020,Asia,ARE,United Arab Emirates,October
321218,10/15/2020,Asia,PAK,Pakistan,October
10336,10/15/2020,Asia,TJK,Tajikistan,October
144328,10/15/2020,Asia,KAZ,Kazakhstan,October
23,10/15/2020,Asia,LAO,Laos,October
7307097,10/15/2020,Asia,IND,India,October
3665,10/15/2020,Asia,THA,Thailand,October
513219,10/15/2020,Asia,IRN,Iran,October
17540,10/15/2020,Asia,MYS,Malaysia,October
2057,10/15/2020,Asia,YEM,Yemen,October
40026,10/15/2020,Asia,AFG,Afghanistan,October
320,10/15/2020,Asia,MNG,Mongolia,October
530,10/15/2020,Asia,TWN,Taiwan,October
147,10/15/2020,Asia,BRN,Brunei Darussalam,October
283,10/15/2020,Asia,KHM,Cambodia,October
90710,10/15/2020,Asia,JPN,Japan,October
1122,10/15/2020,Asia,VNM,Vietnam,October
57889,10/15/2020,Asia,SGP,Singapore,October
128603,10/15/2020,Asia,QAT,Qatar,October
29,10/15/2020,Asia,TLS,Timor Leste,October
346536,10/15/2020,Asia,PHL,Philippines,October
11062,10/15/2020,Asia,MDV,Maldives,October
413215,10/15/2020,Asia,IRQ,Iraq,October
299253,10/15/2020,Asia,ISR,Israel,October
24988,10/15/2020,Asia,KOR,South Korea,October
340590,10/15/2020,Asia,SAU,Saudi Arabia,October
117996,10/15/2020,Asia,NPL,Nepal,October
340450,10/15/2020,Asia,TUR,Turkey,October
62175,10/15/2020,Asia,UZB,Uzbekistan,October
31325,10/15/2020,Asia,MMR,Myanmar,October
57246,10/15/2020,Asia,LBN,Lebanon,October
50589,10/15/2020,Asia,KGZ,Kyrgyzstan,October
382959,10/15/2020,Asia,BGD,Bangladesh,October
30550,10/15/2020,Asia,JOR,Jordan,October
107776,10/15/2020,Asia,OMN,Oman,October
24889,10/14/2020,Asia,KOR,South Korea,October
56467,10/14/2020,Asia,PSE,Palestine,October
144218,10/14/2020,Asia,KAZ,Kazakhstan,October
23,10/14/2020,Asia,LAO,Laos,October
381275,10/14/2020,Asia,BGD,Bangladesh,October
5038,10/14/2020,Asia,LKA,Sri Lanka,October
30437,10/14/2020,Asia,MMR,Myanmar,October
283,10/14/2020,Asia,KHM,Cambodia,October
3652,10/14/2020,Asia,THA,Thailand,October
344713,10/14/2020,Asia,PHL,Philippines,October
409358,10/14/2020,Asia,IRQ,Iraq,October
16880,10/14/2020,Asia,MYS,Malaysia,October
10993,10/14/2020,Asia,MDV,Maldives,October
338779,10/14/2020,Asia,TUR,Turkey,October
508389,10/14/2020,Asia,IRN,Iran,October
4826,10/14/2020,Asia,SYR,Syria,October
50201,10/14/2020,Asia,KGZ,Kyrgyzstan,October
530,10/14/2020,Asia,TWN,Taiwan,October
146,10/14/2020,Asia,BRN,Brunei Darussalam,October
320463,10/14/2020,Asia,PAK,Pakistan,October
61859,10/14/2020,Asia,UZB,Uzbekistan,October
10297,10/14/2020,Asia,TJK,Tajikistan,October
90140,10/14/2020,Asia,JPN,Japan,October
28127,10/14/2020,Asia,JOR,Jordan,October
55869,10/14/2020,Asia,LBN,Lebanon,October
29,10/14/2020,Asia,TLS,Timor Leste,October
108608,10/14/2020,Asia,ARE,United Arab Emirates,October
115358,10/14/2020,Asia,NPL,Nepal,October
320,10/14/2020,Asia,MNG,Mongolia,October
340089,10/14/2020,Asia,SAU,Saudi Arabia,October
297274,10/14/2020,Asia,ISR,Israel,October
107213,10/14/2020,Asia,OMN,Oman,October
39994,10/14/2020,Asia,AFG,Afghanistan,October
90858,10/14/2020,Asia,CHN,China,October
7239389,10/14/2020,Asia,IND,India,October
2056,10/14/2020,Asia,YEM,Yemen,October
112737,10/14/2020,Asia,KWT,Kuwait,October
340622,10/14/2020,Asia,IDN,Indonesia,October
1113,10/14/2020,Asia,VNM,Vietnam,October
128405,10/14/2020,Asia,QAT,Qatar,October
313,10/14/2020,Asia,BTN,Bhutan,October
76272,10/14/2020,Asia,BHR,Bahrain,October
57884,10/14/2020,Asia,SGP,Singapore,October
143814,10/13/2020,Asia,KAZ,Kazakhstan,October
39928,10/13/2020,Asia,AFG,Afghanistan,October
10943,10/13/2020,Asia,MDV,Maldives,October
295037,10/13/2020,Asia,ISR,Israel,October
319848,10/13/2020,Asia,PAK,Pakistan,October
107293,10/13/2020,Asia,ARE,United Arab Emirates,October
54624,10/13/2020,Asia,LBN,Lebanon,October
89673,10/13/2020,Asia,JPN,Japan,October
336716,10/13/2020,Asia,IDN,Indonesia,October
339615,10/13/2020,Asia,SAU,Saudi Arabia,October
61534,10/13/2020,Asia,UZB,Uzbekistan,October
128191,10/13/2020,Asia,QAT,Qatar,October
146,10/13/2020,Asia,BRN,Brunei Darussalam,October
24805,10/13/2020,Asia,KOR,South Korea,October
29314,10/13/2020,Asia,MMR,Myanmar,October
111893,10/13/2020,Asia,KWT,Kuwait,October
309,10/13/2020,Asia,BTN,Bhutan,October
23,10/13/2020,Asia,LAO,Laos,October
530,10/13/2020,Asia,TWN,Taiwan,October
337147,10/13/2020,Asia,TUR,Turkey,October
379738,10/13/2020,Asia,BGD,Bangladesh,October
106575,10/13/2020,Asia,OMN,Oman,October
111802,10/13/2020,Asia,NPL,Nepal,October
75948,10/13/2020,Asia,BHR,Bahrain,October
7175880,10/13/2020,Asia,IND,India,October
320,10/13/2020,Asia,MNG,Mongolia,October
49871,10/13/2020,Asia,KGZ,Kyrgyzstan,October
504281,10/13/2020,Asia,IRN,Iran,October
283,10/13/2020,Asia,KHM,Cambodia,October
10260,10/13/2020,Asia,TJK,Tajikistan,October
4844,10/13/2020,Asia,LKA,Sri Lanka,October
57880,10/13/2020,Asia,SGP,Singapore,October
29,10/13/2020,Asia,TLS,Timor Leste,October
90830,10/13/2020,Asia,CHN,China,October
3643,10/13/2020,Asia,THA,Thailand,October
342816,10/13/2020,Asia,PHL,Philippines,October
4774,10/13/2020,Asia,SYR,Syria,October
55951,10/13/2020,Asia,PSE,Palestine,October
405437,10/13/2020,Asia,IRQ,Iraq,October
1110,10/13/2020,Asia,VNM,Vietnam,October
26073,10/13/2020,Asia,JOR,Jordan,October
2056,10/13/2020,Asia,YEM,Yemen,October
16220,10/13/2020,Asia,MYS,Malaysia,October
283,10/12/2020,Asia,KHM,Cambodia,October
318,10/12/2020,Asia,MNG,Mongolia,October
61098,10/12/2020,Asia,UZB,Uzbekistan,October
10894,10/12/2020,Asia,MDV,Maldives,October
500075,10/12/2020,Asia,IRN,Iran,October
291828,10/12/2020,Asia,ISR,Israel,October
527,10/12/2020,Asia,TWN,Taiwan,October
309,10/12/2020,Asia,BTN,Bhutan,October
105890,10/12/2020,Asia,OMN,Oman,October
23,10/12/2020,Asia,LAO,Laos,October
27974,10/12/2020,Asia,MMR,Myanmar,October
4752,10/12/2020,Asia,LKA,Sri Lanka,October
10222,10/12/2020,Asia,TJK,Tajikistan,October
127985,10/12/2020,Asia,QAT,Qatar,October
339267,10/12/2020,Asia,SAU,Saudi Arabia,October
318932,10/12/2020,Asia,PAK,Pakistan,October
333449,10/12/2020,Asia,IDN,Indonesia,October
106229,10/12/2020,Asia,ARE,United Arab Emirates,October
24926,10/12/2020,Asia,JOR,Jordan,October
335533,10/12/2020,Asia,TUR,Turkey,October
143740,10/12/2020,Asia,KAZ,Kazakhstan,October
49230,10/12/2020,Asia,KGZ,Kyrgyzstan,October
24703,10/12/2020,Asia,KOR,South Korea,October
55556,10/12/2020,Asia,PSE,Palestine,October
146,10/12/2020,Asia,BRN,Brunei Darussalam,October
402330,10/12/2020,Asia,IRQ,Iraq,October
3641,10/12/2020,Asia,THA,Thailand,October
28,10/12/2020,Asia,TLS,Timor Leste,October
75287,10/12/2020,Asia,BHR,Bahrain,October
90812,10/12/2020,Asia,CHN,China,October
4673,10/12/2020,Asia,SYR,Syria,October
39799,10/12/2020,Asia,AFG,Afghanistan,October
57876,10/12/2020,Asia,SGP,Singapore,October
1109,10/12/2020,Asia,VNM,Vietnam,October
339341,10/12/2020,Asia,PHL,Philippines,October
89347,10/12/2020,Asia,JPN,Japan,October
111116,10/12/2020,Asia,KWT,Kuwait,October
15657,10/12/2020,Asia,MYS,Malaysia,October
2055,10/12/2020,Asia,YEM,Yemen,October
7120538,10/12/2020,Asia,IND,India,October
52558,10/12/2020,Asia,LBN,Lebanon,October
378266,10/12/2020,Asia,BGD,Bangladesh,October
107755,10/12/2020,Asia,NPL,Nepal,October
1107,10/11/2020,Asia,VNM,Vietnam,October
400124,10/11/2020,Asia,IRQ,Iraq,October
90778,10/11/2020,Asia,CHN,China,October
23,10/11/2020,Asia,LAO,Laos,October
336926,10/11/2020,Asia,PHL,Philippines,October
55134,10/11/2020,Asia,PSE,Palestine,October
105684,10/11/2020,Asia,NPL,Nepal,October
283,10/11/2020,Asia,KHM,Cambodia,October
527,10/11/2020,Asia,TWN,Taiwan,October
3634,10/11/2020,Asia,THA,Thailand,October
306,10/11/2020,Asia,BTN,Bhutan,October
7053806,10/11/2020,Asia,IND,India,October
290003,10/11/2020,Asia,ISR,Israel,October
110568,10/11/2020,Asia,KWT,Kuwait,October
4673,10/11/2020,Asia,SYR,Syria,October
52558,10/11/2020,Asia,LBN,Lebanon,October
39703,10/11/2020,Asia,AFG,Afghanistan,October
48924,10/11/2020,Asia,KGZ,Kyrgyzstan,October
338944,10/11/2020,Asia,SAU,Saudi Arabia,October
318932,10/11/2020,Asia,PAK,Pakistan,October
26064,10/11/2020,Asia,MMR,Myanmar,October
60894,10/11/2020,Asia,UZB,Uzbekistan,October
24606,10/11/2020,Asia,KOR,South Korea,October
15096,10/11/2020,Asia,MYS,Malaysia,October
75287,10/11/2020,Asia,BHR,Bahrain,October
146,10/11/2020,Asia,BRN,Brunei Darussalam,October
10859,10/11/2020,Asia,MDV,Maldives,October
496253,10/11/2020,Asia,IRN,Iran,October
328952,10/11/2020,Asia,IDN,Indonesia,October
28,10/11/2020,Asia,TLS,Timor Leste,October
105133,10/11/2020,Asia,ARE,United Arab Emirates,October
377073,10/11/2020,Asia,BGD,Bangladesh,October
88912,10/11/2020,Asia,JPN,Japan,October
2055,10/11/2020,Asia,YEM,Yemen,October
316,10/11/2020,Asia,MNG,Mongolia,October
23998,10/11/2020,Asia,JOR,Jordan,October
334031,10/11/2020,Asia,TUR,Turkey,October
57866,10/11/2020,Asia,SGP,Singapore,October
143632,10/11/2020,Asia,KAZ,Kazakhstan,October
10180,10/11/2020,Asia,TJK,Tajikistan,October
104129,10/11/2020,Asia,OMN,Oman,October
127778,10/11/2020,Asia,QAT,Qatar,October
4628,10/11/2020,Asia,LKA,Sri Lanka,October
283,10/10/2020,Asia,KHM,Cambodia,October
10808,10/10/2020,Asia,MDV,Maldives,October
287858,10/10/2020,Asia,ISR,Israel,October
146,10/10/2020,Asia,BRN,Brunei Darussalam,October
10137,10/10/2020,Asia,TJK,Tajikistan,October
318266,10/10/2020,Asia,PAK,Pakistan,October
6979423,10/10/2020,Asia,IND,India,October
51170,10/10/2020,Asia,LBN,Lebanon,October
127600,10/10/2020,Asia,QAT,Qatar,October
338539,10/10/2020,Asia,SAU,Saudi Arabia,October
28,10/10/2020,Asia,TLS,Timor Leste,October
375870,10/10/2020,Asia,BGD,Bangladesh,October
104004,10/10/2020,Asia,ARE,United Arab Emirates,October
110076,10/10/2020,Asia,KWT,Kuwait,October
23,10/10/2020,Asia,LAO,Laos,October
3634,10/10/2020,Asia,THA,Thailand,October
324658,10/10/2020,Asia,IDN,Indonesia,October
527,10/10/2020,Asia,TWN,Taiwan,October
492378,10/10/2020,Asia,IRN,Iran,October
4616,10/10/2020,Asia,SYR,Syria,October
2054,10/10/2020,Asia,YEM,Yemen,October
74860,10/10/2020,Asia,BHR,Bahrain,October
4523,10/10/2020,Asia,LKA,Sri Lanka,October
1105,10/10/2020,Asia,VNM,Vietnam,October
23906,10/10/2020,Asia,MMR,Myanmar,October
57859,10/10/2020,Asia,SGP,Singapore,October
24548,10/10/2020,Asia,KOR,South Korea,October
334770,10/10/2020,Asia,PHL,Philippines,October
88233,10/10/2020,Asia,JPN,Japan,October
90757,10/10/2020,Asia,CHN,China,October
397780,10/10/2020,Asia,IRQ,Iraq,October
22763,10/10/2020,Asia,JOR,Jordan,October
54853,10/10/2020,Asia,PSE,Palestine,October
14722,10/10/2020,Asia,MYS,Malaysia,October
104129,10/10/2020,Asia,OMN,Oman,October
100676,10/10/2020,Asia,NPL,Nepal,October
60342,10/10/2020,Asia,UZB,Uzbekistan,October
306,10/10/2020,Asia,BTN,Bhutan,October
48924,10/10/2020,Asia,KGZ,Kyrgyzstan,October
143280,10/10/2020,Asia,KAZ,Kazakhstan,October
39703,10/10/2020,Asia,AFG,Afghanistan,October
315,10/10/2020,Asia,MNG,Mongolia,October
332382,10/10/2020,Asia,TUR,Turkey,October
330753,10/9/2020,Asia,TUR,Turkey,October
320564,10/9/2020,Asia,IDN,Indonesia,October
304,10/9/2020,Asia,BTN,Bhutan,October
317595,10/9/2020,Asia,PAK,Pakistan,October
146,10/9/2020,Asia,BRN,Brunei Darussalam,October
90728,10/9/2020,Asia,CHN,China,October
488236,10/9/2020,Asia,IRN,Iran,October
28,10/9/2020,Asia,TLS,Timor Leste,October
57849,10/9/2020,Asia,SGP,Singapore,October
2054,10/9/2020,Asia,YEM,Yemen,October
315,10/9/2020,Asia,MNG,Mongolia,October
4566,10/9/2020,Asia,SYR,Syria,October
527,10/9/2020,Asia,TWN,Taiwan,October
3628,10/9/2020,Asia,THA,Thailand,October
109441,10/9/2020,Asia,KWT,Kuwait,October
39693,10/9/2020,Asia,AFG,Afghanistan,October
338132,10/9/2020,Asia,SAU,Saudi Arabia,October
374592,10/9/2020,Asia,BGD,Bangladesh,October
6906151,10/9/2020,Asia,IND,India,October
142945,10/9/2020,Asia,KAZ,Kazakhstan,October
49744,10/9/2020,Asia,LBN,Lebanon,October
1100,10/9/2020,Asia,VNM,Vietnam,October
54355,10/9/2020,Asia,PSE,Palestine,October
23,10/9/2020,Asia,LAO,Laos,October
24476,10/9/2020,Asia,KOR,South Korea,October
282,10/9/2020,Asia,KHM,Cambodia,October
87639,10/9/2020,Asia,JPN,Japan,October
74422,10/9/2020,Asia,BHR,Bahrain,October
104129,10/9/2020,Asia,OMN,Oman,October
394566,10/9/2020,Asia,IRQ,Iraq,October
48617,10/9/2020,Asia,KGZ,Kyrgyzstan,October
10097,10/9/2020,Asia,TJK,Tajikistan,October
14368,10/9/2020,Asia,MYS,Malaysia,October
286393,10/9/2020,Asia,ISR,Israel,October
102929,10/9/2020,Asia,ARE,United Arab Emirates,October
21517,10/9/2020,Asia,JOR,Jordan,October
10742,10/9/2020,Asia,MDV,Maldives,October
22445,10/9/2020,Asia,MMR,Myanmar,October
98617,10/9/2020,Asia,NPL,Nepal,October
4488,10/9/2020,Asia,LKA,Sri Lanka,October
127394,10/9/2020,Asia,QAT,Qatar,October
60122,10/9/2020,Asia,UZB,Uzbekistan,October
331869,10/9/2020,Asia,PHL,Philippines,October
304,10/8/2020,Asia,BTN,Bhutan,October
94253,10/8/2020,Asia,NPL,Nepal,October
373151,10/8/2020,Asia,BGD,Bangladesh,October
281481,10/8/2020,Asia,ISR,Israel,October
316934,10/8/2020,Asia,PAK,Pakistan,October
39616,10/8/2020,Asia,AFG,Afghanistan,October
281,10/8/2020,Asia,KHM,Cambodia,October
90689,10/8/2020,Asia,CHN,China,October
329138,10/8/2020,Asia,TUR,Turkey,October
23,10/8/2020,Asia,LAO,Laos,October
127181,10/8/2020,Asia,QAT,Qatar,October
101840,10/8/2020,Asia,ARE,United Arab Emirates,October
13993,10/8/2020,Asia,MYS,Malaysia,October
6835655,10/8/2020,Asia,IND,India,October
53939,10/8/2020,Asia,PSE,Palestine,October
4459,10/8/2020,Asia,LKA,Sri Lanka,October
2053,10/8/2020,Asia,YEM,Yemen,October
48097,10/8/2020,Asia,KGZ,Kyrgyzstan,October
59905,10/8/2020,Asia,UZB,Uzbekistan,October
57840,10/8/2020,Asia,SGP,Singapore,October
20200,10/8/2020,Asia,JOR,Jordan,October
146,10/8/2020,Asia,BRN,Brunei Darussalam,October
315714,10/8/2020,Asia,IDN,Indonesia,October
4504,10/8/2020,Asia,SYR,Syria,October
103465,10/8/2020,Asia,OMN,Oman,October
142597,10/8/2020,Asia,KAZ,Kazakhstan,October
483844,10/8/2020,Asia,IRN,Iran,October
108743,10/8/2020,Asia,KWT,Kuwait,October
1099,10/8/2020,Asia,VNM,Vietnam,October
73932,10/8/2020,Asia,BHR,Bahrain,October
87020,10/8/2020,Asia,JPN,Japan,October
24422,10/8/2020,Asia,KOR,South Korea,October
10656,10/8/2020,Asia,MDV,Maldives,October
337711,10/8/2020,Asia,SAU,Saudi Arabia,October
329637,10/8/2020,Asia,PHL,Philippines,October
524,10/8/2020,Asia,TWN,Taiwan,October
48377,10/8/2020,Asia,LBN,Lebanon,October
